"","cue","target","cond","ResponseID","Finished","Progress","question","answer","condition","dis","acc"
"2805","angle","corner","flu","W13",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2806","angle","corner","flu","W24",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2807","angle","corner","flu","W23",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2808","angle","corner","flu","W41",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2809","angle","corner","flu","W12",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2810","angle","corner","flu","W36",TRUE,100,"Q434","MEASURE","Sans Forgetica","fluent",0
"2811","angle","corner","flu","W22",TRUE,100,"Q434","side","Sans Forgetica","fluent",0
"2812","angle","corner","flu","W31",TRUE,100,"Q434","curve","Sans Forgetica","fluent",0
"2813","angle","corner","flu","W53",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2814","angle","corner","flu","W7",TRUE,100,"Q434","not sure","Sans Forgetica","fluent",0
"2815","angle","corner","flu","W43",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2816","angle","corner","flu","W26",TRUE,100,"Q434","line","Sans Forgetica","fluent",0
"2817","angle","corner","flu","W59",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2818","angle","corner","flu","W48",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2819","angle","corner","flu","W44",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2820","angle","corner","flu","W6",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2821","angle","corner","flu","W11",TRUE,100,"Q434","curve","Sans Forgetica","fluent",0
"2822","angle","corner","flu","W8",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2823","angle","corner","flu","W27",TRUE,100,"Q434","plane","Sans Forgetica","fluent",0
"2824","angle","corner","flu","W28",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2825","angle","corner","flu","W29",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2826","angle","corner","flu","W4",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2827","angle","corner","flu","W5",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2828","angle","corner","flu","W15",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2829","angle","corner","flu","W18",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2830","angle","corner","flu","W32",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2831","angle","corner","flu","W14",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2832","angle","corner","flu","W21",TRUE,100,"Q434","CORNAR","Sans Forgetica","fluent",0
"2833","angle","corner","flu","W45",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2834","angle","corner","flu","W10",TRUE,100,"Q434","side","Sans Forgetica","fluent",0
"2835","angle","corner","flu","W54",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2836","angle","corner","flu","W49",TRUE,100,"Q434","0","Sans Forgetica","fluent",0
"2837","angle","corner","flu","W42",TRUE,100,"Q434","triangel","Sans Forgetica","fluent",0
"2838","angle","corner","flu","W50",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2839","angle","corner","flu","W3",TRUE,100,"Q434","corner","Sans Forgetica","fluent",1
"2840","angle","corner","flu","W57",FALSE,99,"Q434","corner","Sans Forgetica","fluent",1
"2841","angle","corner","flu","W34",FALSE,99,"Q434","corner","Sans Forgetica","fluent",1
"2842","angle","corner","flu","W30",FALSE,99,"Q434","wide","Sans Forgetica","fluent",0
"2843","block","street","flu","W52",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2844","block","street","flu","W51",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2845","block","street","flu","W19",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2846","block","street","flu","W40",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2847","block","street","flu","W39",TRUE,100,"Q435","shape","Sans Forgetica","fluent",0
"2848","block","street","flu","W56",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2849","block","street","flu","W55",TRUE,100,"Q435","city","Sans Forgetica","fluent",0
"2850","block","street","flu","W25",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2851","block","street","flu","W46",TRUE,100,"Q435","square","Sans Forgetica","fluent",0
"2852","block","street","flu","W9",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2853","block","street","flu","W16",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2854","block","street","flu","W33",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2855","block","street","flu","W35",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2856","block","street","flu","W20",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2857","block","street","flu","W2",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2858","block","street","flu","W38",TRUE,100,"Q435","house","Sans Forgetica","fluent",0
"2859","block","street","flu","W47",TRUE,100,"Q435","STREET","Sans Forgetica","fluent",0
"2860","block","street","flu","W37",TRUE,100,"Q435","square","Sans Forgetica","fluent",0
"2861","block","street","flu","W17",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2862","block","street","flu","W58",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2863","block","street","flu","W13",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2864","block","street","flu","W24",TRUE,100,"Q435","wall","Sans Forgetica","fluent",0
"2865","block","street","flu","W23",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2866","block","street","flu","W41",TRUE,100,"Q435","party","Sans Forgetica","fluent",0
"2867","block","street","flu","W12",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2868","block","street","flu","W36",TRUE,100,"Q435","STREET","Sans Forgetica","fluent",0
"2869","block","street","flu","W22",TRUE,100,"Q435","age","Sans Forgetica","fluent",0
"2870","block","street","flu","W31",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2871","block","street","flu","W53",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2872","block","street","flu","W7",TRUE,100,"Q435","not sure","Sans Forgetica","fluent",0
"2873","block","street","flu","W43",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2874","block","street","flu","W26",TRUE,100,"Q435","buster","Sans Forgetica","fluent",0
"2875","block","street","flu","W59",TRUE,100,"Q435","party","Sans Forgetica","fluent",0
"2876","block","street","flu","W48",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2877","block","street","flu","W44",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2878","block","street","flu","W6",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2879","block","street","flu","W11",TRUE,100,"Q435","surface","Sans Forgetica","fluent",0
"2880","block","street","flu","W8",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2881","block","street","flu","W27",TRUE,100,"Q435","sand","Sans Forgetica","fluent",0
"2882","block","street","flu","W28",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2883","block","street","flu","W29",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2884","block","street","flu","W4",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2885","block","street","flu","W5",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2886","block","street","flu","W15",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2887","block","street","flu","W18",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2888","block","street","flu","W32",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2889","block","street","flu","W14",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2890","block","street","flu","W21",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2891","block","street","flu","W45",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2892","block","street","flu","W10",TRUE,100,"Q435","rock","Sans Forgetica","fluent",0
"2893","block","street","flu","W54",TRUE,100,"Q435","0","Sans Forgetica","fluent",0
"2894","block","street","flu","W49",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2895","block","street","flu","W42",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2896","block","street","flu","W50",TRUE,100,"Q435","street","Sans Forgetica","fluent",1
"2897","block","street","flu","W3",TRUE,100,"Q435","house","Sans Forgetica","fluent",0
"2898","block","street","flu","W57",FALSE,99,"Q435","street","Sans Forgetica","fluent",1
"2899","block","street","flu","W34",FALSE,99,"Q435","street","Sans Forgetica","fluent",1
"2900","block","street","flu","W30",FALSE,99,"Q435","street","Sans Forgetica","fluent",1
"2901","throat ","voice ","flu","W52",TRUE,100,"Q436","sing","Sans Forgetica","fluent",0
"2902","throat ","voice ","flu","W51",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2903","throat ","voice ","flu","W19",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2904","throat ","voice ","flu","W40",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2905","throat ","voice ","flu","W39",TRUE,100,"Q436","cough","Sans Forgetica","fluent",0
"2906","throat ","voice ","flu","W56",TRUE,100,"Q436","vocal","Sans Forgetica","fluent",0
"2907","throat ","voice ","flu","W55",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2908","throat ","voice ","flu","W25",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2909","throat ","voice ","flu","W46",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2910","throat ","voice ","flu","W9",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2911","throat ","voice ","flu","W16",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2912","throat ","voice ","flu","W33",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2913","throat ","voice ","flu","W35",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2914","throat ","voice ","flu","W20",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2915","throat ","voice ","flu","W2",TRUE,100,"Q436","lozenge","Sans Forgetica","fluent",0
"2916","throat ","voice ","flu","W38",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2917","throat ","voice ","flu","W47",TRUE,100,"Q436","VOICE","Sans Forgetica","fluent",0
"2918","throat ","voice ","flu","W37",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2919","throat ","voice ","flu","W17",TRUE,100,"Q436","sing","Sans Forgetica","fluent",0
"2920","throat ","voice ","flu","W58",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2921","throat ","voice ","flu","W13",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2922","throat ","voice ","flu","W24",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2923","throat ","voice ","flu","W23",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2924","throat ","voice ","flu","W41",TRUE,100,"Q436","neck","Sans Forgetica","fluent",0
"2925","throat ","voice ","flu","W12",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2926","throat ","voice ","flu","W36",TRUE,100,"Q436","NOSE","Sans Forgetica","fluent",0
"2927","throat ","voice ","flu","W22",TRUE,100,"Q436","sore","Sans Forgetica","fluent",0
"2928","throat ","voice ","flu","W31",TRUE,100,"Q436","neck","Sans Forgetica","fluent",0
"2929","throat ","voice ","flu","W53",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2930","throat ","voice ","flu","W7",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2931","throat ","voice ","flu","W43",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2932","throat ","voice ","flu","W26",TRUE,100,"Q436","cancer","Sans Forgetica","fluent",0
"2933","throat ","voice ","flu","W59",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2934","throat ","voice ","flu","W48",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2935","throat ","voice ","flu","W44",TRUE,100,"Q436","eyes","Sans Forgetica","fluent",0
"2936","throat ","voice ","flu","W6",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2937","throat ","voice ","flu","W11",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2938","throat ","voice ","flu","W8",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2939","throat ","voice ","flu","W27",TRUE,100,"Q436","neck","Sans Forgetica","fluent",0
"2940","throat ","voice ","flu","W28",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2941","throat ","voice ","flu","W29",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2942","throat ","voice ","flu","W4",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2943","throat ","voice ","flu","W5",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2944","throat ","voice ","flu","W15",TRUE,100,"Q436","cough","Sans Forgetica","fluent",0
"2945","throat ","voice ","flu","W18",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2946","throat ","voice ","flu","W32",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2947","throat ","voice ","flu","W14",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2948","throat ","voice ","flu","W21",TRUE,100,"Q436","throw","Sans Forgetica","fluent",0
"2949","throat ","voice ","flu","W45",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2950","throat ","voice ","flu","W10",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2951","throat ","voice ","flu","W54",TRUE,100,"Q436","0","Sans Forgetica","fluent",0
"2952","throat ","voice ","flu","W49",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2953","throat ","voice ","flu","W42",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2954","throat ","voice ","flu","W50",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2955","throat ","voice ","flu","W3",TRUE,100,"Q436","voice","Sans Forgetica","fluent",0
"2956","throat ","voice ","flu","W57",FALSE,99,"Q436","voice","Sans Forgetica","fluent",0
"2957","throat ","voice ","flu","W34",FALSE,99,"Q436","voice","Sans Forgetica","fluent",0
"2958","throat ","voice ","flu","W30",FALSE,99,"Q436","mouth","Sans Forgetica","fluent",0
"2959","child","mother","flu","W52",TRUE,100,"Q437","parent","Sans Forgetica","fluent",0
"2960","child","mother","flu","W51",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2961","child","mother","flu","W19",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2962","child","mother","flu","W40",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2963","child","mother","flu","W39",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2964","child","mother","flu","W56",TRUE,100,"Q437","parent","Sans Forgetica","fluent",0
"2965","child","mother","flu","W55",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2966","child","mother","flu","W25",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2967","child","mother","flu","W46",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2968","child","mother","flu","W9",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2969","child","mother","flu","W16",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2970","child","mother","flu","W33",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2971","child","mother","flu","W35",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2972","child","mother","flu","W20",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"2973","child","mother","flu","W2",TRUE,100,"Q437","bride","Sans Forgetica","fluent",0
"2974","child","mother","flu","W38",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2975","child","mother","flu","W47",TRUE,100,"Q437","MOM","Sans Forgetica","fluent",0
"2976","child","mother","flu","W37",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2977","child","mother","flu","W17",TRUE,100,"Q437","parent","Sans Forgetica","fluent",0
"2978","child","mother","flu","W58",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2979","child","mother","flu","W13",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2980","child","mother","flu","W24",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2981","child","mother","flu","W23",TRUE,100,"Q437","adult","Sans Forgetica","fluent",0
"2982","child","mother","flu","W41",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2983","child","mother","flu","W12",TRUE,100,"Q437","children","Sans Forgetica","fluent",0
"2984","child","mother","flu","W36",TRUE,100,"Q437","KID","Sans Forgetica","fluent",0
"2985","child","mother","flu","W22",TRUE,100,"Q437","adult","Sans Forgetica","fluent",0
"2986","child","mother","flu","W31",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2987","child","mother","flu","W53",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2988","child","mother","flu","W7",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2989","child","mother","flu","W43",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2990","child","mother","flu","W26",TRUE,100,"Q437","at play","Sans Forgetica","fluent",0
"2991","child","mother","flu","W59",TRUE,100,"Q437","parent","Sans Forgetica","fluent",0
"2992","child","mother","flu","W48",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2993","child","mother","flu","W44",TRUE,100,"Q437","care","Sans Forgetica","fluent",0
"2994","child","mother","flu","W6",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2995","child","mother","flu","W11",TRUE,100,"Q437","sibling","Sans Forgetica","fluent",0
"2996","child","mother","flu","W8",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2997","child","mother","flu","W27",TRUE,100,"Q437","baby","Sans Forgetica","fluent",0
"2998","child","mother","flu","W28",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"2999","child","mother","flu","W29",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3000","child","mother","flu","W4",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3001","child","mother","flu","W5",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"3002","child","mother","flu","W15",TRUE,100,"Q437","parent","Sans Forgetica","fluent",0
"3003","child","mother","flu","W18",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3004","child","mother","flu","W32",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3005","child","mother","flu","W14",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3006","child","mother","flu","W21",TRUE,100,"Q437","MOTHER","Sans Forgetica","fluent",0
"3007","child","mother","flu","W45",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3008","child","mother","flu","W10",TRUE,100,"Q437","kid","Sans Forgetica","fluent",0
"3009","child","mother","flu","W54",TRUE,100,"Q437","0","Sans Forgetica","fluent",0
"3010","child","mother","flu","W49",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3011","child","mother","flu","W42",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3012","child","mother","flu","W50",TRUE,100,"Q437","mother","Sans Forgetica","fluent",1
"3013","child","mother","flu","W3",TRUE,100,"Q437","kid","Sans Forgetica","fluent",0
"3014","child","mother","flu","W57",FALSE,99,"Q437","mother","Sans Forgetica","fluent",1
"3015","child","mother","flu","W34",FALSE,99,"Q437","mother","Sans Forgetica","fluent",1
"3016","child","mother","flu","W30",FALSE,99,"Q437","mother","Sans Forgetica","fluent",1
"3017","factory","product","flu","W52",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3018","factory","product","flu","W51",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3019","factory","product","flu","W19",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3020","factory","product","flu","W40",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3021","factory","product","flu","W39",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3022","factory","product","flu","W56",TRUE,100,"Q438","work","Sans Forgetica","fluent",0
"3023","factory","product","flu","W55",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3024","factory","product","flu","W25",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3025","factory","product","flu","W46",TRUE,100,"Q438","industry","Sans Forgetica","fluent",0
"3026","factory","product","flu","W9",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3027","factory","product","flu","W16",TRUE,100,"Q438","plant","Sans Forgetica","fluent",0
"3028","factory","product","flu","W33",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3029","factory","product","flu","W35",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3030","factory","product","flu","W20",TRUE,100,"Q438","industrial","Sans Forgetica","fluent",0
"3031","factory","product","flu","W2",TRUE,100,"Q438","worker","Sans Forgetica","fluent",0
"3032","factory","product","flu","W38",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3033","factory","product","flu","W47",TRUE,100,"Q438","PRODUCT","Sans Forgetica","fluent",0
"3034","factory","product","flu","W37",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3035","factory","product","flu","W17",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3036","factory","product","flu","W58",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3037","factory","product","flu","W13",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3038","factory","product","flu","W24",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3039","factory","product","flu","W23",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3040","factory","product","flu","W41",TRUE,100,"Q438","job","Sans Forgetica","fluent",0
"3041","factory","product","flu","W12",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3042","factory","product","flu","W36",TRUE,100,"Q438","WORKER","Sans Forgetica","fluent",0
"3043","factory","product","flu","W22",TRUE,100,"Q438","made","Sans Forgetica","fluent",0
"3044","factory","product","flu","W31",TRUE,100,"Q438","worker","Sans Forgetica","fluent",0
"3045","factory","product","flu","W53",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3046","factory","product","flu","W7",TRUE,100,"Q438","worker","Sans Forgetica","fluent",0
"3047","factory","product","flu","W43",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3048","factory","product","flu","W26",TRUE,100,"Q438","reset","Sans Forgetica","fluent",0
"3049","factory","product","flu","W59",TRUE,100,"Q438","building","Sans Forgetica","fluent",0
"3050","factory","product","flu","W48",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3051","factory","product","flu","W44",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3052","factory","product","flu","W6",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3053","factory","product","flu","W11",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3054","factory","product","flu","W8",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3055","factory","product","flu","W27",TRUE,100,"Q438","workers","Sans Forgetica","fluent",0
"3056","factory","product","flu","W28",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3057","factory","product","flu","W29",TRUE,100,"Q438","office","Sans Forgetica","fluent",0
"3058","factory","product","flu","W4",TRUE,100,"Q438","brick","Sans Forgetica","fluent",0
"3059","factory","product","flu","W5",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3060","factory","product","flu","W15",TRUE,100,"Q438","building","Sans Forgetica","fluent",0
"3061","factory","product","flu","W18",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3062","factory","product","flu","W32",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3063","factory","product","flu","W14",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3064","factory","product","flu","W21",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3065","factory","product","flu","W45",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3066","factory","product","flu","W10",TRUE,100,"Q438","machine","Sans Forgetica","fluent",0
"3067","factory","product","flu","W54",TRUE,100,"Q438","0","Sans Forgetica","fluent",0
"3068","factory","product","flu","W49",TRUE,100,"Q438","job","Sans Forgetica","fluent",0
"3069","factory","product","flu","W42",TRUE,100,"Q438","building","Sans Forgetica","fluent",0
"3070","factory","product","flu","W50",TRUE,100,"Q438","shop","Sans Forgetica","fluent",0
"3071","factory","product","flu","W3",TRUE,100,"Q438","product","Sans Forgetica","fluent",1
"3072","factory","product","flu","W57",FALSE,99,"Q438","product","Sans Forgetica","fluent",1
"3073","factory","product","flu","W34",FALSE,99,"Q438","0","Sans Forgetica","fluent",0
"3074","factory","product","flu","W30",FALSE,99,"Q438","fun","Sans Forgetica","fluent",0
"3075","group","meeting","flu","W52",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3076","group","meeting","flu","W51",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3077","group","meeting","flu","W19",TRUE,100,"Q439","task","Sans Forgetica","fluent",0
"3078","group","meeting","flu","W40",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3079","group","meeting","flu","W39",TRUE,100,"Q439","home","Sans Forgetica","fluent",0
"3080","group","meeting","flu","W56",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3081","group","meeting","flu","W55",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3082","group","meeting","flu","W25",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3083","group","meeting","flu","W46",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3084","group","meeting","flu","W9",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3085","group","meeting","flu","W16",TRUE,100,"Q439","people","Sans Forgetica","fluent",0
"3086","group","meeting","flu","W33",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3087","group","meeting","flu","W35",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3088","group","meeting","flu","W20",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3089","group","meeting","flu","W2",TRUE,100,"Q439","people","Sans Forgetica","fluent",0
"3090","group","meeting","flu","W38",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3091","group","meeting","flu","W47",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3092","group","meeting","flu","W37",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3093","group","meeting","flu","W17",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3094","group","meeting","flu","W58",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3095","group","meeting","flu","W13",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3096","group","meeting","flu","W24",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3097","group","meeting","flu","W23",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3098","group","meeting","flu","W41",TRUE,100,"Q439","people","Sans Forgetica","fluent",0
"3099","group","meeting","flu","W12",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3100","group","meeting","flu","W36",TRUE,100,"Q439","PEOPLE","Sans Forgetica","fluent",0
"3101","group","meeting","flu","W22",TRUE,100,"Q439","work","Sans Forgetica","fluent",0
"3102","group","meeting","flu","W31",TRUE,100,"Q439","people","Sans Forgetica","fluent",0
"3103","group","meeting","flu","W53",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3104","group","meeting","flu","W7",TRUE,100,"Q439","not sure","Sans Forgetica","fluent",0
"3105","group","meeting","flu","W43",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3106","group","meeting","flu","W26",TRUE,100,"Q439","class","Sans Forgetica","fluent",0
"3107","group","meeting","flu","W59",TRUE,100,"Q439","project","Sans Forgetica","fluent",0
"3108","group","meeting","flu","W48",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3109","group","meeting","flu","W44",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3110","group","meeting","flu","W6",TRUE,100,"Q439","0","Sans Forgetica","fluent",0
"3111","group","meeting","flu","W11",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
"3112","group","meeting","flu","W8",TRUE,100,"Q439","meeting","Sans Forgetica","fluent",1
